year,state,state_po,county_name,county_fips,party,candidatevotes,totalvotes
2020,GEORGIA,GA,HOUSTON,13153,REPUBLICAN,21677,74823
2020,GEORGIA,GA,HOUSTON,13153,REPUBLICAN,11644,74823
2020,GEORGIA,GA,HOUSTON,13153,REPUBLICAN,50,74823
2020,GEORGIA,GA,IRWIN,13155,DEMOCRAT,257,4168
2020,GEORGIA,GA,IRWIN,13155,DEMOCRAT,523,4168
2020,GEORGIA,GA,IRWIN,13155,DEMOCRAT,227,4168
2020,GEORGIA,GA,IRWIN,13155,DEMOCRAT,1,4168
2020,GEORGIA,GA,IRWIN,13155,REPUBLICAN,369,4168
2020,GEORGIA,GA,IRWIN,13155,REPUBLICAN,2106,4168
2020,GEORGIA,GA,IRWIN,13155,REPUBLICAN,655,4168
2020,GEORGIA,GA,IRWIN,13155,REPUBLICAN,4,4168
2020,GEORGIA,GA,JACKSON,13157,DEMOCRAT,2797,37670
2020,GEORGIA,GA,JACKSON,13157,DEMOCRAT,3791,37670
2020,GEORGIA,GA,JACKSON,13157,DEMOCRAT,1053,37670
2020,GEORGIA,GA,JACKSON,13157,DEMOCRAT,1,37670
2020,GEORGIA,GA,JACKSON,13157,REPUBLICAN,4395,37670
2020,GEORGIA,GA,JACKSON,13157,REPUBLICAN,20135,37670
2020,GEORGIA,GA,JACKSON,13157,REPUBLICAN,4961,37670
2020,GEORGIA,GA,JACKSON,13157,REPUBLICAN,6,37670
2020,GEORGIA,GA,JASPER,13159,DEMOCRAT,680,7644
2020,GEORGIA,GA,JASPER,13159,DEMOCRAT,785,7644
2020,GEORGIA,GA,JASPER,13159,DEMOCRAT,294,7644
2020,GEORGIA,GA,JASPER,13159,DEMOCRAT,2,7644
2020,GEORGIA,GA,JASPER,13159,REPUBLICAN,808,7644
2020,GEORGIA,GA,JASPER,13159,REPUBLICAN,3455,7644
2020,GEORGIA,GA,JASPER,13159,REPUBLICAN,1547,7644
2020,GEORGIA,GA,JASPER,13159,REPUBLICAN,12,7644
2020,GEORGIA,GA,JEFF DAVIS,13161,DEMOCRAT,273,5771
2020,GEORGIA,GA,JEFF DAVIS,13161,DEMOCRAT,507,5771
2020,GEORGIA,GA,JEFF DAVIS,13161,DEMOCRAT,248,5771
2020,GEORGIA,GA,JEFF DAVIS,13161,DEMOCRAT,0,5771
2020,GEORGIA,GA,JEFF DAVIS,13161,REPUBLICAN,528,5771
2020,GEORGIA,GA,JEFF DAVIS,13161,REPUBLICAN,2749,5771
2020,GEORGIA,GA,JEFF DAVIS,13161,REPUBLICAN,1418,5771
2020,GEORGIA,GA,JEFF DAVIS,13161,REPUBLICAN,0,5771
2020,GEORGIA,GA,JEFFERSON,13163,DEMOCRAT,1274,7642
2020,GEORGIA,GA,JEFFERSON,13163,DEMOCRAT,1723,7642
2020,GEORGIA,GA,JEFFERSON,13163,DEMOCRAT,1056,7642
2020,GEORGIA,GA,JEFFERSON,13163,DEMOCRAT,8,7642
2020,GEORGIA,GA,JEFFERSON,13163,REPUBLICAN,446,7642
2020,GEORGIA,GA,JEFFERSON,13163,REPUBLICAN,1992,7642
2020,GEORGIA,GA,JEFFERSON,13163,REPUBLICAN,1096,7642
2020,GEORGIA,GA,JEFFERSON,13163,REPUBLICAN,3,7642
2020,GEORGIA,GA,JENKINS,13165,DEMOCRAT,416,3455
2020,GEORGIA,GA,JENKINS,13165,DEMOCRAT,557,3455
2020,GEORGIA,GA,JENKINS,13165,DEMOCRAT,292,3455
2020,GEORGIA,GA,JENKINS,13165,DEMOCRAT,1,3455
2020,GEORGIA,GA,JENKINS,13165,REPUBLICAN,335,3455
2020,GEORGIA,GA,JENKINS,13165,REPUBLICAN,1244,3455
2020,GEORGIA,GA,JENKINS,13165,REPUBLICAN,579,3455
2020,GEORGIA,GA,JENKINS,13165,REPUBLICAN,3,3455
2020,GEORGIA,GA,JOHNSON,13167,DEMOCRAT,420,4100
2020,GEORGIA,GA,JOHNSON,13167,DEMOCRAT,593,4100
2020,GEORGIA,GA,JOHNSON,13167,DEMOCRAT,209,4100
2020,GEORGIA,GA,JOHNSON,13167,DEMOCRAT,0,4100
2020,GEORGIA,GA,JOHNSON,13167,REPUBLICAN,331,4100
2020,GEORGIA,GA,JOHNSON,13167,REPUBLICAN,1748,4100
2020,GEORGIA,GA,JOHNSON,13167,REPUBLICAN,771,4100
2020,GEORGIA,GA,JOHNSON,13167,REPUBLICAN,0,4100
2020,GEORGIA,GA,JONES,13169,DEMOCRAT,1689,14966
2020,GEORGIA,GA,JONES,13169,DEMOCRAT,2356,14966
2020,GEORGIA,GA,JONES,13169,DEMOCRAT,841,14966
2020,GEORGIA,GA,JONES,13169,DEMOCRAT,2,14966
2020,GEORGIA,GA,JONES,13169,REPUBLICAN,1272,14966
2020,GEORGIA,GA,JONES,13169,REPUBLICAN,5666,14966
2020,GEORGIA,GA,JONES,13169,REPUBLICAN,3023,14966
2020,GEORGIA,GA,JONES,13169,REPUBLICAN,4,14966
2020,GEORGIA,GA,LAMAR,13171,DEMOCRAT,936,9039
2020,GEORGIA,GA,LAMAR,13171,DEMOCRAT,1204,9039
2020,GEORGIA,GA,LAMAR,13171,DEMOCRAT,472,9039
2020,GEORGIA,GA,LAMAR,13171,DEMOCRAT,3,9039
2020,GEORGIA,GA,LAMAR,13171,REPUBLICAN,807,9039
2020,GEORGIA,GA,LAMAR,13171,REPUBLICAN,3772,9039
2020,GEORGIA,GA,LAMAR,13171,REPUBLICAN,1743,9039
2020,GEORGIA,GA,LAMAR,13171,REPUBLICAN,8,9039
2020,GEORGIA,GA,LANIER,13173,DEMOCRAT,298,3576
2020,GEORGIA,GA,LANIER,13173,DEMOCRAT,517,3576
2020,GEORGIA,GA,LANIER,13173,DEMOCRAT,204,3576
2020,GEORGIA,GA,LANIER,13173,DEMOCRAT,0,3576
2020,GEORGIA,GA,LANIER,13173,REPUBLICAN,250,3576
2020,GEORGIA,GA,LANIER,13173,REPUBLICAN,1778,3576
2020,GEORGIA,GA,LANIER,13173,REPUBLICAN,481,3576
2020,GEORGIA,GA,LANIER,13173,REPUBLICAN,0,3576
2020,GEORGIA,GA,LAURENS,13175,DEMOCRAT,2735,22729
2020,GEORGIA,GA,LAURENS,13175,DEMOCRAT,3451,22729
2020,GEORGIA,GA,LAURENS,13175,DEMOCRAT,1884,22729
2020,GEORGIA,GA,LAURENS,13175,DEMOCRAT,3,22729
2020,GEORGIA,GA,LAURENS,13175,REPUBLICAN,2351,22729
2020,GEORGIA,GA,LAURENS,13175,REPUBLICAN,6479,22729
2020,GEORGIA,GA,LAURENS,13175,REPUBLICAN,5660,22729
2020,GEORGIA,GA,LAURENS,13175,REPUBLICAN,3,22729
2020,GEORGIA,GA,LEE,13177,DEMOCRAT,1243,16714
2020,GEORGIA,GA,LEE,13177,DEMOCRAT,2418,16714
2020,GEORGIA,GA,LEE,13177,DEMOCRAT,895,16714
2020,GEORGIA,GA,LEE,13177,DEMOCRAT,2,16714
2020,GEORGIA,GA,LEE,13177,REPUBLICAN,1221,16714
2020,GEORGIA,GA,LEE,13177,REPUBLICAN,7728,16714
2020,GEORGIA,GA,LEE,13177,REPUBLICAN,3054,16714
2020,GEORGIA,GA,LEE,13177,REPUBLICAN,4,16714
2020,GEORGIA,GA,LIBERTY,13179,DEMOCRAT,4301,21389
2020,GEORGIA,GA,LIBERTY,13179,DEMOCRAT,7129,21389
2020,GEORGIA,GA,LIBERTY,13179,DEMOCRAT,1666,21389
2020,GEORGIA,GA,LIBERTY,13179,DEMOCRAT,3,21389
2020,GEORGIA,GA,LIBERTY,13179,REPUBLICAN,1311,21389
2020,GEORGIA,GA,LIBERTY,13179,REPUBLICAN,4941,21389
2020,GEORGIA,GA,LIBERTY,13179,REPUBLICAN,1704,21389
2020,GEORGIA,GA,LIBERTY,13179,REPUBLICAN,3,21389
2020,GEORGIA,GA,LINCOLN,13181,DEMOCRAT,628,4650
2020,GEORGIA,GA,LINCOLN,13181,DEMOCRAT,540,4650
2020,GEORGIA,GA,LINCOLN,13181,DEMOCRAT,265,4650
2020,GEORGIA,GA,LINCOLN,13181,DEMOCRAT,2,4650
2020,GEORGIA,GA,LINCOLN,13181,REPUBLICAN,442,4650
2020,GEORGIA,GA,LINCOLN,13181,REPUBLICAN,1832,4650
2020,GEORGIA,GA,LINCOLN,13181,REPUBLICAN,904,4650
2020,GEORGIA,GA,LINCOLN,13181,REPUBLICAN,1,4650
2020,GEORGIA,GA,LONG,13183,DEMOCRAT,500,5656
2020,GEORGIA,GA,LONG,13183,DEMOCRAT,1148,5656
2020,GEORGIA,GA,LONG,13183,DEMOCRAT,379,5656
2020,GEORGIA,GA,LONG,13183,DEMOCRAT,6,5656
2020,GEORGIA,GA,LONG,13183,REPUBLICAN,290,5656
2020,GEORGIA,GA,LONG,13183,REPUBLICAN,2102,5656
2020,GEORGIA,GA,LONG,13183,REPUBLICAN,1126,5656
2020,GEORGIA,GA,LONG,13183,REPUBLICAN,10,5656
2020,GEORGIA,GA,LOWNDES,13185,DEMOCRAT,5929,46355
2020,GEORGIA,GA,LOWNDES,13185,DEMOCRAT,11017,46355
2020,GEORGIA,GA,LOWNDES,13185,DEMOCRAT,2892,46355
2020,GEORGIA,GA,LOWNDES,13185,DEMOCRAT,279,46355
2020,GEORGIA,GA,LOWNDES,13185,REPUBLICAN,3379,46355
2020,GEORGIA,GA,LOWNDES,13185,REPUBLICAN,16795,46355
2020,GEORGIA,GA,LOWNDES,13185,REPUBLICAN,5351,46355
2020,GEORGIA,GA,LOWNDES,13185,REPUBLICAN,166,46355
2020,GEORGIA,GA,LUMPKIN,13187,DEMOCRAT,1245,15531
2020,GEORGIA,GA,LUMPKIN,13187,DEMOCRAT,1549,15531
2020,GEORGIA,GA,LUMPKIN,13187,DEMOCRAT,332,15531
2020,GEORGIA,GA,LUMPKIN,13187,DEMOCRAT,0,15531
2020,GEORGIA,GA,LUMPKIN,13187,REPUBLICAN,2022,15531
2020,GEORGIA,GA,LUMPKIN,13187,REPUBLICAN,8138,15531
2020,GEORGIA,GA,LUMPKIN,13187,REPUBLICAN,2002,15531
2020,GEORGIA,GA,LUMPKIN,13187,REPUBLICAN,1,15531
2020,GEORGIA,GA,MCDUFFIE,13189,DEMOCRAT,1522,10455
2020,GEORGIA,GA,MCDUFFIE,13189,DEMOCRAT,2046,10455
2020,GEORGIA,GA,MCDUFFIE,13189,DEMOCRAT,600,10455
2020,GEORGIA,GA,MCDUFFIE,13189,DEMOCRAT,0,10455
2020,GEORGIA,GA,MCDUFFIE,13189,REPUBLICAN,898,10455
2020,GEORGIA,GA,MCDUFFIE,13189,REPUBLICAN,4445,10455
2020,GEORGIA,GA,MCDUFFIE,13189,REPUBLICAN,826,10455
2020,GEORGIA,GA,MCDUFFIE,13189,REPUBLICAN,0,10455
2020,GEORGIA,GA,MCINTOSH,13191,DEMOCRAT,853,6696
2020,GEORGIA,GA,MCINTOSH,13191,DEMOCRAT,1317,6696
2020,GEORGIA,GA,MCINTOSH,13191,DEMOCRAT,442,6696
2020,GEORGIA,GA,MCINTOSH,13191,DEMOCRAT,0,6696
2020,GEORGIA,GA,MCINTOSH,13191,REPUBLICAN,834,6696
2020,GEORGIA,GA,MCINTOSH,13191,REPUBLICAN,2371,6696
2020,GEORGIA,GA,MCINTOSH,13191,REPUBLICAN,810,6696
2020,GEORGIA,GA,MCINTOSH,13191,REPUBLICAN,1,6696
2020,GEORGIA,GA,MACON,13193,DEMOCRAT,706,4662
2020,GEORGIA,GA,MACON,13193,DEMOCRAT,1459,4662
2020,GEORGIA,GA,MACON,13193,DEMOCRAT,692,4662
2020,GEORGIA,GA,MACON,13193,DEMOCRAT,0,4662
2020,GEORGIA,GA,MACON,13193,REPUBLICAN,139,4662
2020,GEORGIA,GA,MACON,13193,REPUBLICAN,1296,4662
2020,GEORGIA,GA,MACON,13193,REPUBLICAN,348,4662
2020,GEORGIA,GA,MACON,13193,REPUBLICAN,0,4662
2020,GEORGIA,GA,MADISON,13195,DEMOCRAT,1192,14937
2020,GEORGIA,GA,MADISON,13195,DEMOCRAT,1478,14937
2020,GEORGIA,GA,MADISON,13195,DEMOCRAT,740,14937
2020,GEORGIA,GA,MADISON,13195,DEMOCRAT,1,14937
2020,GEORGIA,GA,MADISON,13195,REPUBLICAN,1718,14937
2020,GEORGIA,GA,MADISON,13195,REPUBLICAN,6103,14937
2020,GEORGIA,GA,MADISON,13195,REPUBLICAN,3502,14937
2020,GEORGIA,GA,MADISON,13195,REPUBLICAN,3,14937
2020,GEORGIA,GA,MARION,13197,DEMOCRAT,471,3624
2020,GEORGIA,GA,MARION,13197,DEMOCRAT,620,3624
2020,GEORGIA,GA,MARION,13197,DEMOCRAT,220,3624
2020,GEORGIA,GA,MARION,13197,DEMOCRAT,0,3624
2020,GEORGIA,GA,MARION,13197,REPUBLICAN,295,3624
2020,GEORGIA,GA,MARION,13197,REPUBLICAN,1221,3624
2020,GEORGIA,GA,MARION,13197,REPUBLICAN,759,3624
2020,GEORGIA,GA,MARION,13197,REPUBLICAN,0,3624
2020,GEORGIA,GA,MERIWETHER,13199,DEMOCRAT,1489,10877
2020,GEORGIA,GA,MERIWETHER,13199,DEMOCRAT,1604,10877
2020,GEORGIA,GA,MERIWETHER,13199,DEMOCRAT,1189,10877
2020,GEORGIA,GA,MERIWETHER,13199,DEMOCRAT,5,10877
2020,GEORGIA,GA,MERIWETHER,13199,REPUBLICAN,980,10877
2020,GEORGIA,GA,MERIWETHER,13199,REPUBLICAN,3312,10877
2020,GEORGIA,GA,MERIWETHER,13199,REPUBLICAN,2230,10877
2020,GEORGIA,GA,MERIWETHER,13199,REPUBLICAN,2,10877
2020,GEORGIA,GA,MILLER,13201,DEMOCRAT,221,2835
2020,GEORGIA,GA,MILLER,13201,DEMOCRAT,354,2835
2020,GEORGIA,GA,MILLER,13201,DEMOCRAT,174,2835
2020,GEORGIA,GA,MILLER,13201,DEMOCRAT,0,2835
2020,GEORGIA,GA,MILLER,13201,REPUBLICAN,264,2835
2020,GEORGIA,GA,MILLER,13201,REPUBLICAN,1269,2835
2020,GEORGIA,GA,MILLER,13201,REPUBLICAN,530,2835
2020,GEORGIA,GA,MILLER,13201,REPUBLICAN,3,2835
2020,GEORGIA,GA,MITCHELL,13205,DEMOCRAT,1499,8963
2020,GEORGIA,GA,MITCHELL,13205,DEMOCRAT,1673,8963
2020,GEORGIA,GA,MITCHELL,13205,DEMOCRAT,818,8963
2020,GEORGIA,GA,MITCHELL,13205,DEMOCRAT,5,8963
2020,GEORGIA,GA,MITCHELL,13205,REPUBLICAN,681,8963
2020,GEORGIA,GA,MITCHELL,13205,REPUBLICAN,2701,8963
2020,GEORGIA,GA,MITCHELL,13205,REPUBLICAN,1551,8963
2020,GEORGIA,GA,MITCHELL,13205,REPUBLICAN,2,8963
2020,GEORGIA,GA,MONROE,13207,DEMOCRAT,1372,15592
2020,GEORGIA,GA,MONROE,13207,DEMOCRAT,2320,15592
2020,GEORGIA,GA,MONROE,13207,DEMOCRAT,690,15592
2020,GEORGIA,GA,MONROE,13207,DEMOCRAT,2,15592
2020,GEORGIA,GA,MONROE,13207,REPUBLICAN,1062,15592
2020,GEORGIA,GA,MONROE,13207,REPUBLICAN,6890,15592
2020,GEORGIA,GA,MONROE,13207,REPUBLICAN,3102,15592
2020,GEORGIA,GA,MONROE,13207,REPUBLICAN,6,15592
2020,GEORGIA,GA,MONTGOMERY,13209,DEMOCRAT,310,3966
2020,GEORGIA,GA,MONTGOMERY,13209,DEMOCRAT,419,3966
2020,GEORGIA,GA,MONTGOMERY,13209,DEMOCRAT,250,3966
2020,GEORGIA,GA,MONTGOMERY,13209,DEMOCRAT,0,3966
2020,GEORGIA,GA,MONTGOMERY,13209,REPUBLICAN,356,3966
2020,GEORGIA,GA,MONTGOMERY,13209,REPUBLICAN,1495,3966
2020,GEORGIA,GA,MONTGOMERY,13209,REPUBLICAN,1109,3966
2020,GEORGIA,GA,MONTGOMERY,13209,REPUBLICAN,0,3966
2020,GEORGIA,GA,MORGAN,13211,DEMOCRAT,1042,11707
2020,GEORGIA,GA,MORGAN,13211,DEMOCRAT,1815,11707
2020,GEORGIA,GA,MORGAN,13211,DEMOCRAT,496,11707
2020,GEORGIA,GA,MORGAN,13211,DEMOCRAT,2,11707
2020,GEORGIA,GA,MORGAN,13211,REPUBLICAN,938,11707
2020,GEORGIA,GA,MORGAN,13211,REPUBLICAN,5424,11707
2020,GEORGIA,GA,MORGAN,13211,REPUBLICAN,1865,11707
2020,GEORGIA,GA,MORGAN,13211,REPUBLICAN,3,11707
2020,GEORGIA,GA,MURRAY,13213,DEMOCRAT,679,15389
2020,GEORGIA,GA,MURRAY,13213,DEMOCRAT,1093,15389
2020,GEORGIA,GA,MURRAY,13213,DEMOCRAT,530,15389
2020,GEORGIA,GA,MURRAY,13213,DEMOCRAT,0,15389
2020,GEORGIA,GA,MURRAY,13213,REPUBLICAN,1361,15389
2020,GEORGIA,GA,MURRAY,13213,REPUBLICAN,7689,15389
2020,GEORGIA,GA,MURRAY,13213,REPUBLICAN,3893,15389
2020,GEORGIA,GA,MURRAY,13213,REPUBLICAN,0,15389
2020,GEORGIA,GA,MUSCOGEE,13215,DEMOCRAT,17690,80543
2020,GEORGIA,GA,MUSCOGEE,13215,DEMOCRAT,25227,80543
2020,GEORGIA,GA,MUSCOGEE,13215,DEMOCRAT,6579,80543
2020,GEORGIA,GA,MUSCOGEE,13215,DEMOCRAT,33,80543
2020,GEORGIA,GA,MUSCOGEE,13215,REPUBLICAN,6399,80543
2020,GEORGIA,GA,MUSCOGEE,13215,REPUBLICAN,17106,80543
2020,GEORGIA,GA,MUSCOGEE,13215,REPUBLICAN,6527,80543
2020,GEORGIA,GA,MUSCOGEE,13215,REPUBLICAN,17,80543
2020,GEORGIA,GA,NEWTON,13217,DEMOCRAT,10471,54239
2020,GEORGIA,GA,NEWTON,13217,DEMOCRAT,12556,54239
2020,GEORGIA,GA,NEWTON,13217,DEMOCRAT,6745,54239
2020,GEORGIA,GA,NEWTON,13217,DEMOCRAT,22,54239
2020,GEORGIA,GA,NEWTON,13217,REPUBLICAN,4860,54239
2020,GEORGIA,GA,NEWTON,13217,REPUBLICAN,8103,54239
2020,GEORGIA,GA,NEWTON,13217,REPUBLICAN,10888,54239
2020,GEORGIA,GA,NEWTON,13217,REPUBLICAN,18,54239
2020,GEORGIA,GA,OCONEE,13219,DEMOCRAT,2993,25168
2020,GEORGIA,GA,OCONEE,13219,DEMOCRAT,4444,25168
2020,GEORGIA,GA,OCONEE,13219,DEMOCRAT,723,25168
2020,GEORGIA,GA,OCONEE,13219,DEMOCRAT,2,25168
2020,GEORGIA,GA,OCONEE,13219,REPUBLICAN,2696,25168
2020,GEORGIA,GA,OCONEE,13219,REPUBLICAN,11216,25168
2020,GEORGIA,GA,OCONEE,13219,REPUBLICAN,2680,25168
2020,GEORGIA,GA,OCONEE,13219,REPUBLICAN,3,25168
2020,GEORGIA,GA,OGLETHORPE,13221,DEMOCRAT,868,8131
2020,GEORGIA,GA,OGLETHORPE,13221,DEMOCRAT,1150,8131
2020,GEORGIA,GA,OGLETHORPE,13221,DEMOCRAT,417,8131
2020,GEORGIA,GA,OGLETHORPE,13221,DEMOCRAT,1,8131
2020,GEORGIA,GA,OGLETHORPE,13221,REPUBLICAN,946,8131
2020,GEORGIA,GA,OGLETHORPE,13221,REPUBLICAN,3584,8131
2020,GEORGIA,GA,OGLETHORPE,13221,REPUBLICAN,1061,8131
2020,GEORGIA,GA,OGLETHORPE,13221,REPUBLICAN,2,8131
2020,GEORGIA,GA,PAULDING,13223,DEMOCRAT,10525,85385
2020,GEORGIA,GA,PAULDING,13223,DEMOCRAT,15376,85385
2020,GEORGIA,GA,PAULDING,13223,DEMOCRAT,3763,85385
2020,GEORGIA,GA,PAULDING,13223,DEMOCRAT,40,85385
2020,GEORGIA,GA,PAULDING,13223,REPUBLICAN,9582,85385
2020,GEORGIA,GA,PAULDING,13223,REPUBLICAN,35174,85385
2020,GEORGIA,GA,PAULDING,13223,REPUBLICAN,9710,85385
2020,GEORGIA,GA,PAULDING,13223,REPUBLICAN,59,85385
2020,GEORGIA,GA,PEACH,13225,DEMOCRAT,1741,12545
2020,GEORGIA,GA,PEACH,13225,DEMOCRAT,3364,12545
2020,GEORGIA,GA,PEACH,13225,DEMOCRAT,809,12545
2020,GEORGIA,GA,PEACH,13225,DEMOCRAT,6,12545
2020,GEORGIA,GA,PEACH,13225,REPUBLICAN,810,12545
2020,GEORGIA,GA,PEACH,13225,REPUBLICAN,4728,12545
2020,GEORGIA,GA,PEACH,13225,REPUBLICAN,954,12545
2020,GEORGIA,GA,PEACH,13225,REPUBLICAN,10,12545
2020,GEORGIA,GA,PICKENS,13227,DEMOCRAT,1119,17116
2020,GEORGIA,GA,PICKENS,13227,DEMOCRAT,1044,17116
2020,GEORGIA,GA,PICKENS,13227,DEMOCRAT,645,17116
2020,GEORGIA,GA,PICKENS,13227,DEMOCRAT,0,17116
2020,GEORGIA,GA,PICKENS,13227,REPUBLICAN,1786,17116
2020,GEORGIA,GA,PICKENS,13227,REPUBLICAN,6287,17116
2020,GEORGIA,GA,PICKENS,13227,REPUBLICAN,5994,17116
2020,GEORGIA,GA,PICKENS,13227,REPUBLICAN,8,17116
2020,GEORGIA,GA,PIERCE,13229,DEMOCRAT,368,9048
2020,GEORGIA,GA,PIERCE,13229,DEMOCRAT,610,9048
2020,GEORGIA,GA,PIERCE,13229,DEMOCRAT,122,9048
2020,GEORGIA,GA,PIERCE,13229,DEMOCRAT,0,9048
2020,GEORGIA,GA,PIERCE,13229,REPUBLICAN,923,9048
2020,GEORGIA,GA,PIERCE,13229,REPUBLICAN,5768,9048
2020,GEORGIA,GA,PIERCE,13229,REPUBLICAN,1208,9048
2020,GEORGIA,GA,PIERCE,13229,REPUBLICAN,0,9048
2020,GEORGIA,GA,PIKE,13231,DEMOCRAT,523,10720
2020,GEORGIA,GA,PIKE,13231,DEMOCRAT,695,10720
2020,GEORGIA,GA,PIKE,13231,DEMOCRAT,285,10720
2020,GEORGIA,GA,PIKE,13231,DEMOCRAT,2,10720
2020,GEORGIA,GA,PIKE,13231,REPUBLICAN,919,10720
2020,GEORGIA,GA,PIKE,13231,REPUBLICAN,5864,10720
2020,GEORGIA,GA,PIKE,13231,REPUBLICAN,2341,10720
2020,GEORGIA,GA,PIKE,13231,REPUBLICAN,3,10720
2020,GEORGIA,GA,POLK,13233,DEMOCRAT,1088,17399
2020,GEORGIA,GA,POLK,13233,DEMOCRAT,1957,17399
2020,GEORGIA,GA,POLK,13233,DEMOCRAT,607,17399
2020,GEORGIA,GA,POLK,13233,DEMOCRAT,6,17399
2020,GEORGIA,GA,POLK,13233,REPUBLICAN,1707,17399
2020,GEORGIA,GA,POLK,13233,REPUBLICAN,9021,17399
2020,GEORGIA,GA,POLK,13233,REPUBLICAN,2849,17399
2020,GEORGIA,GA,POLK,13233,REPUBLICAN,12,17399
2020,GEORGIA,GA,PULASKI,13235,DEMOCRAT,337,4059
2020,GEORGIA,GA,PULASKI,13235,DEMOCRAT,715,4059
2020,GEORGIA,GA,PULASKI,13235,DEMOCRAT,165,4059
2020,GEORGIA,GA,PULASKI,13235,DEMOCRAT,0,4059
2020,GEORGIA,GA,PULASKI,13235,REPUBLICAN,313,4059
2020,GEORGIA,GA,PULASKI,13235,REPUBLICAN,2155,4059
2020,GEORGIA,GA,PULASKI,13235,REPUBLICAN,336,4059
2020,GEORGIA,GA,PULASKI,13235,REPUBLICAN,1,4059
2020,GEORGIA,GA,PUTNAM,13237,DEMOCRAT,1478,11855
2020,GEORGIA,GA,PUTNAM,13237,DEMOCRAT,1500,11855
2020,GEORGIA,GA,PUTNAM,13237,DEMOCRAT,470,11855
2020,GEORGIA,GA,PUTNAM,13237,DEMOCRAT,0,11855
2020,GEORGIA,GA,PUTNAM,13237,REPUBLICAN,1760,11855
2020,GEORGIA,GA,PUTNAM,13237,REPUBLICAN,4983,11855
2020,GEORGIA,GA,PUTNAM,13237,REPUBLICAN,1547,11855
2020,GEORGIA,GA,PUTNAM,13237,REPUBLICAN,1,11855
2020,GEORGIA,GA,QUITMAN,13239,DEMOCRAT,137,1106
2020,GEORGIA,GA,QUITMAN,13239,DEMOCRAT,196,1106
2020,GEORGIA,GA,QUITMAN,13239,DEMOCRAT,163,1106
2020,GEORGIA,GA,QUITMAN,13239,DEMOCRAT,1,1106
2020,GEORGIA,GA,QUITMAN,13239,REPUBLICAN,88,1106
2020,GEORGIA,GA,QUITMAN,13239,REPUBLICAN,353,1106
2020,GEORGIA,GA,QUITMAN,13239,REPUBLICAN,163,1106
2020,GEORGIA,GA,QUITMAN,13239,REPUBLICAN,0,1106
2020,GEORGIA,GA,RABUN,13241,DEMOCRAT,888,9568
2020,GEORGIA,GA,RABUN,13241,DEMOCRAT,897,9568
2020,GEORGIA,GA,RABUN,13241,DEMOCRAT,199,9568
2020,GEORGIA,GA,RABUN,13241,DEMOCRAT,0,9568
2020,GEORGIA,GA,RABUN,13241,REPUBLICAN,1663,9568
2020,GEORGIA,GA,RABUN,13241,REPUBLICAN,4604,9568
2020,GEORGIA,GA,RABUN,13241,REPUBLICAN,1207,9568
2020,GEORGIA,GA,RABUN,13241,REPUBLICAN,0,9568
2020,GEORGIA,GA,RANDOLPH,13243,DEMOCRAT,464,3074
2020,GEORGIA,GA,RANDOLPH,13243,DEMOCRAT,802,3074
2020,GEORGIA,GA,RANDOLPH,13243,DEMOCRAT,402,3074
2020,GEORGIA,GA,RANDOLPH,13243,DEMOCRAT,3,3074
2020,GEORGIA,GA,RANDOLPH,13243,REPUBLICAN,214,3074
2020,GEORGIA,GA,RANDOLPH,13243,REPUBLICAN,856,3074
2020,GEORGIA,GA,RANDOLPH,13243,REPUBLICAN,321,3074
2020,GEORGIA,GA,RANDOLPH,13243,REPUBLICAN,0,3074
2020,GEORGIA,GA,RICHMOND,13245,DEMOCRAT,21348,87016
2020,GEORGIA,GA,RICHMOND,13245,DEMOCRAT,25780,87016
2020,GEORGIA,GA,RICHMOND,13245,DEMOCRAT,11843,87016
2020,GEORGIA,GA,RICHMOND,13245,DEMOCRAT,153,87016
2020,GEORGIA,GA,RICHMOND,13245,REPUBLICAN,6233,87016
2020,GEORGIA,GA,RICHMOND,13245,REPUBLICAN,11931,87016
2020,GEORGIA,GA,RICHMOND,13245,REPUBLICAN,8584,87016
2020,GEORGIA,GA,RICHMOND,13245,REPUBLICAN,33,87016
2020,GEORGIA,GA,ROCKDALE,13247,DEMOCRAT,9429,44686
2020,GEORGIA,GA,ROCKDALE,13247,DEMOCRAT,18248,44686
2020,GEORGIA,GA,ROCKDALE,13247,DEMOCRAT,3543,44686
2020,GEORGIA,GA,ROCKDALE,13247,DEMOCRAT,24,44686
2020,GEORGIA,GA,ROCKDALE,13247,REPUBLICAN,3005,44686
2020,GEORGIA,GA,ROCKDALE,13247,REPUBLICAN,7466,44686
2020,GEORGIA,GA,ROCKDALE,13247,REPUBLICAN,2526,44686
2020,GEORGIA,GA,ROCKDALE,13247,REPUBLICAN,15,44686
2020,GEORGIA,GA,SCHLEY,13249,DEMOCRAT,157,2275
2020,GEORGIA,GA,SCHLEY,13249,DEMOCRAT,240,2275
2020,GEORGIA,GA,SCHLEY,13249,DEMOCRAT,65,2275
2020,GEORGIA,GA,SCHLEY,13249,DEMOCRAT,0,2275
2020,GEORGIA,GA,SCHLEY,13249,REPUBLICAN,154,2275
2020,GEORGIA,GA,SCHLEY,13249,REPUBLICAN,1341,2275
2020,GEORGIA,GA,SCHLEY,13249,REPUBLICAN,304,2275
2020,GEORGIA,GA,SCHLEY,13249,REPUBLICAN,1,2275
